瘤痢,瘤痢疙,老矫,弥历扁柯(∑C),弥绊扁柯(∑C)
143,措备,2019-11-11,7.3,18.4
143,措备,2019-11-12,5.6,17.4
143,措备,2019-11-13,3.9,15.7
143,措备,2019-11-14,.2,10.5
143,措备,2019-11-15,-1.9,16.2
143,措备,2019-11-16,4.9,19.7
143,措备,2019-11-17,6.4,15.1
143,措备,2019-11-18,4.9,20.6
143,措备,2019-11-19,2.8,8.2
143,措备,2019-11-20,.4,10.4
143,措备,2019-11-21,-2.6,13.8
143,措备,2019-11-22,2.5,17.6
143,措备,2019-11-23,4.3,18.3
143,措备,2019-11-24,9.3,20.2
143,措备,2019-11-25,6.7,13.7
143,措备,2019-11-26,6.7,14.3
143,措备,2019-11-27,4.3,10.4
143,措备,2019-11-28,2.2,9.6
143,措备,2019-11-29,-1,11.4
143,措备,2019-11-30,-.2,13.3
143,措备,2019-12-01,5.4,9
143,措备,2019-12-02,1.3,7.5
143,措备,2019-12-03,-.2,8.5
143,措备,2019-12-04,.5,10.2
143,措备,2019-12-05,-3,5.9
143,措备,2019-12-06,-5.9,3.6
143,措备,2019-12-07,-4.9,7.9
143,措备,2019-12-08,-2.7,9.3
143,措备,2019-12-09,-3.9,10.9
143,措备,2019-12-10,-1.9,14
143,措备,2019-12-11,1.5,16.6
143,措备,2019-12-12,.2,7
143,措备,2019-12-13,-4.3,8.6
143,措备,2019-12-14,.3,9.9
143,措备,2019-12-15,-1.1,12.4
143,措备,2019-12-16,-.6,13.2
143,措备,2019-12-17,2.7,15.1
143,措备,2019-12-18,4.6,11.2
143,措备,2019-12-19,1.6,8.5
143,措备,2019-12-20,-1.3,6.1
143,措备,2019-12-21,-2.3,4.5
143,措备,2019-12-22,-2.2,7.6
143,措备,2019-12-23,-2.6,10.4
143,措备,2019-12-24,-1.7,10.1
143,措备,2019-12-25,-2.6,12.1
143,措备,2019-12-26,2.6,7.1
143,措备,2019-12-27,-.6,5.6
143,措备,2019-12-28,-3.4,7.8
143,措备,2019-12-29,-4.3,4.3
143,措备,2019-12-30,1.8,10.6
143,措备,2019-12-31,-5.1,2.6
